CIDADE;LATITUDE;LONGITUDE;POPULAÇÃO
S.SEBASTIAO;-23,7666848;-45,7297023;81540
S.SEBASTIAO;-23,80641863;-45,41557117;81540
S.SEBASTIAO;-23,78148136;-45,6264629;81540
S.SEBASTIAO;-23,7171134;-45,4319831;81540
S.SEBASTIAO;-23,7657327;-45,6934504;81540
S.SEBASTIAO;-23,80121116;-45,40461597;81540
S.SEBASTIAO;-23,7766132;-45,6107921;81540
S.SEBASTIAO;-23,72180252;-45,43295754;81540
S.SEBASTIAO;-23,766923;-45,7248025;81540
S.SEBASTIAO;-23,7731085;-45,6927932;81540
S.SEBASTIAO;-23,7685798;-45,6882121;81540
S.SEBASTIAO;-23,8010769;-45,402614;81540
S.SEBASTIAO;-23,761643;-45,410043;81540
S.SEBASTIAO;-23,77626;-45,6099225;81540
S.SEBASTIAO;-23,7604104;-45,6546566;81540
S.SEBASTIAO;-23,7837069;-45,61605285;81540
S.SEBASTIAO;-23,8145835;-45,4166411;81540
S.SEBASTIAO;-23,8080972;-45,4120512;81540
S.SEBASTIAO;-23,8010769;-45,402614;81540
S.SEBASTIAO;-23,7653566;-45,6925326;81540
S.SEBASTIAO;-23,8064228;-45,4156524;81540
S.SEBASTIAO;-23,80641863;-45,41557117;81540
S.SEBASTIAO;-23,8220025;-45,4772349;81540
S.SEBASTIAO;-23,78148136;-45,6264629;81540
S.SEBASTIAO;-23,7787658;-45,6145339;81540
S.SEBASTIAO;-23,71830529;-45,43069776;81540
S.SEBASTIAO;-23,7178434;-45,4265493;81540
S.SEBASTIAO;-23,7680019;-45,6904333;81540
S.SEBASTIAO;-23,8064228;-45,4156524;81540
S.SEBASTIAO;-23,7604104;-45,6546566;81540
S.SEBASTIAO;-23,77651519;-45,55808245;81540
S.SEBASTIAO;-23,7569789;-45,6534141;81540
S.SEBASTIAO;-23,7901406;-45,5704892;81540
S.SEBASTIAO;-23,80456267;-45,40486808;81540
S.SEBASTIAO;-23,81273074;-45,42134146;81540
S.SEBASTIAO;-23,8089111;-45,5401515;81540
S.SEBASTIAO;-23,7691378;-45,6406611;81540
S.SEBASTIAO;-23,7479875;-45,820855;81540
S.SEBASTIAO;-23,8053234;-45,4165328;81540
S.SEBASTIAO;-23,80896393;-45,39842164;81540
S.SEBASTIAO;-23,7837069;-45,61605285;81540
SILVEIRAS;-22,7389718;-44,813111;6186
SILVEIRAS;-22,6658535;-44,8518567;6186
TAUBATE;-23,01417526;-45,58131328;310739
TAUBATE;-22,9909076;-45,5624518;310739
TAUBATE;-23,00431566;-45,5585181;310739
TAUBATE;-23,00422181;-45,56449097;310739
TAUBATE;-23,01165641;-45,55336732;310739
TAUBATE;-23,00733821;-45,57733254;310739
TAUBATE;-23,00825225;-45,57052041;310739
TAUBATE;-23,000674;-45,580457;310739
TAUBATE;-23,00859363;-45,57751384;310739
TAUBATE;-23,04995616;-45,57245964;310739
TAUBATE;-23,02686147;-45,53443272;310739
TAUBATE;-22,9946703;-45,53474293;310739
TAUBATE;-23,0506753;-45,5602798;310739
TAUBATE;-23,03995366;-45,56459417;310739
TAUBATE;-23,0396741;-45,5877818;310739
TAUBATE;-23,0316553;-45,5562191;310739
TAUBATE;-23,0220768;-45,5587531;310739
TAUBATE;-23,0262547;-45,54602022;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,00859363;-45,57751384;310739
TAUBATE;-23,00164306;-45,54180661;310739
TAUBATE;-23,0213974;-45,5706312;310739
TAUBATE;-23,01849268;-45,55350691;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,00034742;-45,5572469;310739
TAUBATE;-22,9962303;-45,5374784;310739
TAUBATE;-23,0073574;-45,5609866;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-23,04992575;-45,55922202;310739
TAUBATE;-22,994132;-45,533899;310739
TAUBATE;-23,05203567;-45,56479212;310739
TAUBATE;-22,9996463;-45,5354004;310739
TAUBATE;-23,0185346;-45,520283;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-22,99658487;-45,53298927;310739
TAUBATE;-23,01314702;-45,51876083;310739
TAUBATE;-23,04992575;-45,55922202;310739
TAUBATE;-23,0368348;-45,6186824;310739
TAUBATE;-23,0223965;-45,5600065;310739
TAUBATE;-23,01922473;-45,54428677;310739
TAUBATE;-23,024996;-45,5638792;310739
TAUBATE;-23,0223965;-45,5600065;310739
TAUBATE;-23,0019788;-45,5424463;310739
TAUBATE;-22,99856184;-45,5710748;310739
TAUBATE;-23,0074506;-45,5772884;310739
TAUBATE;-23,0074506;-45,5772884;310739
TAUBATE;-23,0232531;-45,5774883;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,0018048;-45,5696656;310739
TAUBATE;-23,00042544;-45,56478129;310739
TAUBATE;-23,0069532;-45,5847257;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-23,04995616;-45,57245964;310739
TAUBATE;-23,0182527;-45,5193012;310739
TAUBATE;-23,0182829;-45,5197266;310739
TAUBATE;-23,05599704;-45,59016741;310739
TAUBATE;-22,9963783;-45,5325475;310739
TAUBATE;-23,05021727;-45,58816509;310739
TAUBATE;-23,05230135;-45,58749845;310739
TAUBATE;-23,03673888;-45,5385904;310739
TAUBATE;-22,9922977;-45,5134883;310739
TAUBATE;-22,99430482;-45,53441126;310739
TAUBATE;-23,0381526;-45,6179993;310739
TAUBATE;-22,99012949;-45,56277627;310739
TAUBATE;-22,99012949;-45,56277627;310739
TAUBATE;-23,0223965;-45,5600065;310739
TAUBATE;-23,02788866;-45,54796562;310739
TAUBATE;-23,00299262;-45,54543573;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,00431566;-45,5585181;310739
TAUBATE;-23,01745435;-45,56925924;310739
TAUBATE;-23,0230849;-45,5767332;310739
TAUBATE;-23,00733821;-45,57733254;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-23,01516626;-45,58021251;310739
TAUBATE;-23,000674;-45,580457;310739
TAUBATE;-23,0092347;-45,5926285;310739
TAUBATE;-23,01328359;-45,59702695;310739
TAUBATE;-23,00592029;-45,5468033;310739
TAUBATE;-22,99901179;-45,57740319;310739
TAUBATE;-23,00164306;-45,54180661;310739
TAUBATE;-23,00859363;-45,57751384;310739
TAUBATE;-23,00391576;-45,57836544;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-22,99621974;-45,53272374;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-23,0381526;-45,6179993;310739
TAUBATE;-23,0279769;-45,62748;310739
TAUBATE;-23,0189641;-45,5485744;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,0224461;-45,5601773;310739
TAUBATE;-23,0018403;-45,5423144;310739
TAUBATE;-23,01328359;-45,59702695;310739
TAUBATE;-23,00858431;-45,56343502;310739
TAUBATE;-23,01677346;-45,57148991;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,0237485;-45,5733696;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-22,99104368;-45,56500691;310739
TAUBATE;-23,0089495;-45,5638713;310739
TAUBATE;-23,0089495;-45,5638713;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,00177812;-45,54128576;310739
TAUBATE;-22,99621974;-45,53272374;310739
TAUBATE;-23,0111821;-45,5208761;310739
TAUBATE;-22,99621974;-45,53272374;310739
TAUBATE;-22,9955015;-45,5321678;310739
TAUBATE;-23,02509595;-45,53718514;310739
TAUBATE;-23,04687359;-45,54545478;310739
TAUBATE;-22,9897928;-45,5634003;310739
TAUBATE;-22,99012949;-45,56277627;310739
TAUBATE;-23,01802336;-45,53595498;310739
TAUBATE;-23,04732616;-45,59178627;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,0012518;-45,5794362;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,0074506;-45,5772884;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,0023894;-45,5446453;310739
TAUBATE;-23,00536512;-45,56072291;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,0100876;-45,6026556;310739
TAUBATE;-23,02188236;-45,52780224;310739
TAUBATE;-22,9940192;-45,513995;310739
TAUBATE;-23,04775835;-45,55956541;310739
TAUBATE;-23,03599452;-45,62060157;310739
TAUBATE;-23,03290656;-45,55998323;310739
TAUBATE;-23,0414842;-45,5706149;310739
TAUBATE;-23,0128437;-45,58426287;310739
TAUBATE;-23,00964554;-45,59006925;310739
TAUBATE;-23,00454616;-45,56428831;310739
TAUBATE;-23,00241904;-45,56226156;310739
TAUBATE;-23,02487742;-45,59200765;310739
TAUBATE;-23,00034742;-45,5572469;310739
TAUBATE;-23,02012198;-45,5777584;310739
TAUBATE;-23,00825225;-45,57052041;310739
TAUBATE;-23,0148733;-45,5609632;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-23,0074506;-45,5772884;310739
TAUBATE;-23,0118323;-45,5675891;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-23,0486486;-45,5592096;310739
TAUBATE;-23,05230135;-45,58749845;310739
TAUBATE;-23,05021727;-45,58816509;310739
TAUBATE;-23,0265143;-45,5372538;310739
TAUBATE;-23,0538983;-45,61780811;310739
TAUBATE;-22,99913996;-45,56780516;310739
TAUBATE;-23,01938747;-45,56255704;310739
TAUBATE;-23,00536512;-45,56072291;310739
TAUBATE;-23,0023894;-45,5446453;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,00034742;-45,5572469;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-22,9990905;-45,5583159;310739
TAUBATE;-23,00445859;-45,5781589;310739
TAUBATE;-23,01188893;-45,59016669;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-22,9990905;-45,5583159;310739
TAUBATE;-23,0036454;-45,5398092;310739
TAUBATE;-23,049546;-45,5726878;310739
TAUBATE;-22,99658487;-45,53298927;310739
TAUBATE;-23,0319842;-45,5438079;310739
TAUBATE;-23,0486486;-45,5592096;310739
TAUBATE;-23,0511893;-45,5633064;310739
TAUBATE;-23,02384168;-45,53776905;310739
TAUBATE;-23,02975588;-45,56606114;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,008484;-45,5931099;310739
TAUBATE;-23,00299262;-45,54543573;310739
TAUBATE;-23,00299262;-45,54543573;310739
TAUBATE;-23,02037853;-45,56213324;310739
TAUBATE;-23,0039111;-45,56084574;310739
TAUBATE;-23,00536512;-45,56072291;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,00332899;-45,55866594;310739
TAUBATE;-22,99771625;-45,57451693;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,00759771;-45,57599479;310739
TAUBATE;-23,02721546;-45,53622508;310739
TAUBATE;-23,04775835;-45,55956541;310739
TAUBATE;-23,0549152;-45,5812448;310739
TAUBATE;-23,0031051;-45,5424887;310739
TAUBATE;-23,0483971;-45,62779535;310739
TAUBATE;-23,0353267;-45,6164408;310739
TAUBATE;-22,99012949;-45,56277627;310739
TAUBATE;-23,024996;-45,5638792;310739
TAUBATE;-22,9962303;-45,5374784;310739
TAUBATE;-23,0055291;-45,5626585;310739
TAUBATE;-23,0007302;-45,5705369;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,0225137;-45,5603125;310739
TAUBATE;-23,00675469;-45,56154087;310739
TAUBATE;-22,99930181;-45,54493235;310739
TAUBATE;-23,0050377;-45,5597537;310739
TAUBATE;-23,00675469;-45,56154087;310739
TAUBATE;-23,00786771;-45,56490161;310739
TAUBATE;-23,01314702;-45,51876083;310739
TAUBATE;-23,05712664;-45,58827871;310739
TAUBATE;-23,00574639;-45,53483402;310739
TAUBATE;-23,0527649;-45,6305554;310739
TAUBATE;-23,0368348;-45,6186824;310739
TAUBATE;-22,99012949;-45,56277627;310739
TAUBATE;-23,02129014;-45,55199519;310739
TAUBATE;-23,0414842;-45,5706149;310739
TAUBATE;-23,0192898;-45,5362529;310739
TAUBATE;-23,0414842;-45,5706149;310739
TAUBATE;-23,04518676;-45,585156;310739
TAUBATE;-22,99865263;-45,55857723;310739
TAUBATE;-22,9997095;-45,5585416;310739
TAUBATE;-23,01188893;-45,59016669;310739
TAUBATE;-23,0044536;-45,5779687;310739
TAUBATE;-23,0107508;-45,590625;310739
TAUBATE;-22,99730284;-45,54110053;310739
TAUBATE;-23,0034515;-45,5522876;310739
TAUBATE;-22,9990905;-45,5583159;310739
TAUBATE;-23,00675469;-45,56154087;310739
TAUBATE;-22,9981705;-45,5639135;310739
TAUBATE;-23,0232291;-45,5681938;310739
TAUBATE;-23,01278561;-45,5894302;310739
TAUBATE;-23,04995616;-45,57105405;310739
TAUBATE;-23,0480214;-45,5602424;310739
TAUBATE;-23,0047734;-45,5307693;310739
TAUBATE;-23,0182829;-45,5197266;310739
TAUBATE;-23,04289258;-45,63198565;310739
TAUBATE;-23,024996;-45,5638792;310739
TAUBATE;-23,00454616;-45,56428831;310739
TAUBATE;-23,00361665;-45,58535087;310739
TAUBATE;-23,0055291;-45,5626585;310739
TAUBATE;-23,00536512;-45,56072291;310739
TAUBATE;-23,0212577;-45,5851274;310739
TAUBATE;-23,00675469;-45,56154087;310739
TAUBATE;-23,00491304;-45,56303187;310739
TAUBATE;-23,00675469;-45,56154087;310739
TAUBATE;-23,05230135;-45,58749845;310739
TAUBATE;-23,0052875;-45,5371365;310739
TAUBATE;-23,0056384;-45,5351374;310739
TAUBATE;-23,0486486;-45,5592096;310739
TAUBATE;-23,01289115;-45,51922984;310739
TAUBATE;-23,05712664;-45,58827871;310739
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,9615878;-45,5453448;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99548605;-45,54269942;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99062884;-45,54129144;51173
TREMEMBE;-22,97739642;-45,51505045;51173
TREMEMBE;-22,97609037;-45,64585092;51173
TREMEMBE;-22,9741858;-45,5433501;51173
TREMEMBE;-22,96071708;-45,54986332;51173
TREMEMBE;-22,98966;-45,564266;51173
TREMEMBE;-22,9619776;-45,5517418;51173
TREMEMBE;-22,9846055;-45,5186111;51173
TREMEMBE;-22,98776468;-45,53605332;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99355963;-45,53704812;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,9814432;-45,5588606;51173
TREMEMBE;-22,9846055;-45,5186111;51173
TREMEMBE;-22,9699192;-45,5073194;51173
TREMEMBE;-22,98561433;-45,54748016;51173
TREMEMBE;-22,9615878;-45,5453448;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,9846055;-45,5186111;51173
TREMEMBE;-22,9846055;-45,5186111;51173
TREMEMBE;-22,9944708;-45,5325197;51173
TREMEMBE;-22,97739642;-45,51505045;51173
TREMEMBE;-22,9846055;-45,5186111;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,96085458;-45,64161726;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,9615878;-45,5453448;51173
TREMEMBE;-22,9830635;-45,5591162;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,99322768;-45,53676084;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,9893158;-45,5621385;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,9872882;-45,5340868;51173
TREMEMBE;-22,979447;-45,514829;51173
TREMEMBE;-22,969921;-45,5073212;51173
TREMEMBE;-22,98880377;-45,55989522;51173
UBATUBA;-23,4337941;-45,085956;92980
UBATUBA;-23,4345298;-45,0849154;92980
UBATUBA;-23,5321242;-45,2271222;92980
UBATUBA;-23,40713891;-45,06274037;92980
UBATUBA;-23,4897667;-45,0952266;92980
UBATUBA;-23,4337941;-45,085956;92980
UBATUBA;-23,4696039;-45,0661023;92980
UBATUBA;-23,4464491;-45,079541;92980
UBATUBA;-23,4032463;-45,0147879;92980
UBATUBA;-23,4801242;-45,1152399;92980
UBATUBA;-23,50981902;-45,19894339;92980
UBATUBA;-23,43242203;-45,06942584;92980
UBATUBA;-23,43242203;-45,06942584;92980
UBATUBA;-23,44729014;-45,07631454;92980
UBATUBA;-23,4368085;-45,1013759;92980
UBATUBA;-23,429537;-45,1132627;92980
UBATUBA;-23,4422128;-45,0822315;92980
UBATUBA;-23,44191592;-45,1002095;92980
UBATUBA;-23,4832431;-45,1021493;92980
UBATUBA;-23,4345298;-45,0849154;92980
UBATUBA;-23,41860805;-45,11350389;92980
UBATUBA;-23,436089;-45,1013728;92980
UBATUBA;-23,4304432;-45,1111053;92980
UBATUBA;-23,4843061;-45,1050914;92980
UBATUBA;-23,38550388;-45,12251821;92980
UBATUBA;-23,41295415;-45,06591849;92980
UBATUBA;-23,482304;-45,1020872;92980
UBATUBA;-23,4304432;-45,1111053;92980
UBATUBA;-23,41271417;-45,0665399;92980
UBATUBA;-23,43866053;-45,08282071;92980
UBATUBA;-23,5321242;-45,2271222;92980
UBATUBA;-23,4871109;-45,1554068;92980
UBATUBA;-23,4347295;-45,0754554;92980
UBATUBA;-23,4007775;-45,0697587;92980
UBATUBA;-23,4344582;-45,0863561;92980
UBATUBA;-23,4262996;-45,1113924;92980
UBATUBA;-23,44729014;-45,07631454;92980
UBATUBA;-23,4237412;-45,0773991;92980
UBATUBA;-23,4896459;-45,1559517;92980
UBATUBA;-23,52339928;-45,24624738;92980
UBATUBA;-23,4797355;-45,1436493;92980
UBATUBA;-23,41295415;-45,06591849;92980
UBATUBA;-23,4304432;-45,1111053;92980
UBATUBA;-23,4304432;-45,1111053;92980
UBATUBA;-23,43865;-45,0811737;92980
UBATUBA;-23,5294781;-45,2234694;92980
UBATUBA;-23,4897349;-45,154348;92980
UBATUBA;-23,45474222;-45,07908342;92980
UBATUBA;-23,41295415;-45,06591849;92980
UBATUBA;-23,41295415;-45,06591849;92980
UBATUBA;-23,48415481;-45,1062867;92980
UBATUBA;-23,4120206;-45,0650007;92980
UBATUBA;-23,4292478;-45,106608;92980
UBATUBA;-23,4865111;-45,1555588;92980
UBATUBA;-23,4337941;-45,085956;92980
UBATUBA;-23,4558431;-45,0785863;92980
UBATUBA;-23,436089;-45,1013728;92980
UBATUBA;-23,4133082;-45,0656714;92980
UBATUBA;-23,4348182;-45,1043644;92980
